id;client_id;card_brand;card_type;card_number;expires;cvv;has_chip;num_cards_issued;credit_limit;acct_open_date;year_pin_last_changed;card_on_dark_web
3066;173;Mastercard;Debit (Prepaid);5,92698E+15;dez/21;508;YES;2;$44;mai/10;2010;No
2228;1787;Mastercard;Debit;5,68696E+15;jun/22;257;YES;1;$27590;mar/09;2010;No
4826;1787;Visa;Debit;4,23004E+15;jul/24;872;YES;1;$37338;set/11;2011;No
4645;1787;Mastercard;Credit;5,40975E+15;abr/23;806;YES;1;$15500;set/07;2012;No
5849;1787;Visa;Debit;4,42037E+15;mai/07;704;YES;2;$33807;dez/05;2008;No
4978;1787;Visa;Debit;4,0639E+15;out/02;671;YES;2;$24056;out/02;2009;No
3207;1787;Visa;Credit;4,61616E+15;out/03;410;YES;2;$11400;jun/98;2007;No
990;1800;Mastercard;Debit (Prepaid);5,21417E+15;out/11;254;YES;2;$37;fev/01;2004;No
1130;1800;Visa;Credit;4,27512E+15;jan/14;864;YES;1;$11000;fev/07;2010;No
5538;438;Mastercard;Debit;5,53886E+15;dez/23;664;YES;2;$2307;nov/08;2010;No
2623;438;Visa;Debit;4,76383E+15;dez/09;581;YES;2;$10362;abr/09;2015;No
5265;1988;Visa;Debit;4,35939E+15;out/23;546;YES;1;$37318;out/12;2012;No
4216;1988;Mastercard;Credit;5,05615E+15;dez/08;451;YES;1;$22800;ago/07;2007;No
2161;1988;Visa;Debit;4,16984E+15;mai/21;899;YES;1;$57294;mar/07;2010;No
3100;1988;Mastercard;Debit;5,56597E+15;jul/24;877;YES;2;$30024;mai/11;2011;No
6063;1988;Visa;Credit;4,61041E+15;out/19;524;YES;2;$37400;dez/11;2011;No
1705;1143;Mastercard;Debit;5,31326E+15;ago/22;972;YES;2;$21147;fev/20;2020;No
2610;1250;Mastercard;Debit;5,24939E+15;fev/24;845;YES;1;$11857;abr/09;2011;No
5446;1250;Visa;Debit;4,45384E+15;set/20;179;YES;1;$21148;nov/05;2011;No
5419;1250;Visa;Credit;4,48197E+15;set/22;198;YES;1;$7500;nov/04;2016;No
4352;1250;Visa;Debit;4,0097E+15;abr/21;907;YES;2;$16261;ago/10;2016;No
2904;1250;Mastercard;Debit;5,69583E+15;dez/21;792;YES;2;$14116;mai/06;2015;No
897;1767;Visa;Debit;4,19038E+15;mar/24;939;YES;1;$23677;jan/20;2020;No
898;1767;Visa;Debit (Prepaid);4,49557E+15;dez/20;474;YES;3;$69;jan/20;2020;No
201;1072;Mastercard;Debit;5,84048E+15;mar/20;155;NO;1;$6326;jan/09;2010;No
1706;1841;Mastercard;Debit;5,207E+15;jul/20;717;YES;2;$12461;fev/20;2020;No
1374;1841;Mastercard;Debit;5,98711E+15;abr/19;424;YES;2;$17386;fev/17;2017;No
1950;1841;Visa;Credit;4,076E+15;jan/24;180;NO;2;$11300;fev/20;2020;No
314;1202;Mastercard;Debit;5,90549E+15;out/14;426;YES;1;$1;jan/13;2013;No
4438;1202;Visa;Debit;4,36713E+15;dez/23;935;NO;2;$1;ago/14;2014;No
2885;1202;Mastercard;Credit;5,6906E+15;jan/24;546;YES;2;$0;mai/05;2012;No
1951;235;Visa;Debit;4,94301E+15;jun/24;641;YES;1;$23069;fev/20;2020;No
1333;235;Visa;Debit;4,87054E+15;abr/24;716;YES;1;$15578;fev/13;2013;No
5126;235;Mastercard;Debit;5,54126E+15;jun/15;131;YES;1;$29648;out/08;2011;No
6064;235;Visa;Credit;4,11253E+15;out/18;18;YES;1;$25300;dez/11;2017;No
4757;1766;Amex;Credit;3,04236E+14;ago/20;954;YES;1;$8200;set/10;2012;No
3011;1766;Mastercard;Debit;5,55522E+15;mai/23;871;YES;1;$9257;mai/09;2009;No
3684;1766;Visa;Debit;4,4416E+15;jul/21;849;YES;1;$319;jul/02;2016;No
2066;1766;Mastercard;Debit;5,96025E+15;jun/24;91;YES;1;$5141;mar/04;2012;No
5665;1702;Visa;Debit;4,76516E+15;mai/22;140;YES;2;$23343;nov/11;2011;No
5244;1702;Mastercard;Debit;5,75459E+15;nov/21;859;YES;2;$18624;out/11;2011;No
2755;1702;Visa;Debit;4,04416E+15;jul/20;642;YES;1;$15145;abr/15;2015;No
2701;1702;Mastercard;Debit;5,71736E+15;fev/20;98;YES;2;$22787;abr/12;2012;No
5749;1702;Visa;Debit (Prepaid);4,93726E+15;mai/23;873;YES;1;$94;dez/94;2011;No
4674;1142;Mastercard;Debit;5,11444E+15;fev/20;461;YES;2;$43984;set/08;2013;No
4842;1142;Visa;Credit;4,38023E+15;set/22;593;YES;2;$20600;set/12;2012;No
4217;1142;Mastercard;Debit;5,95458E+15;nov/22;655;YES;2;$29144;ago/07;2010;No
4368;1653;Mastercard;Debit;5,62999E+15;nov/24;116;YES;2;$25613;ago/11;2016;No
1707;1982;Mastercard;Debit;5,97967E+15;fev/20;983;YES;2;$24954;fev/20;2020;No
3482;1982;Mastercard;Debit;5,91957E+15;out/24;306;YES;1;$24638;jun/10;2010;No
899;1423;Visa;Credit;4,82448E+15;jan/24;450;YES;2;$3400;jan/20;2020;No
5863;48;Mastercard;Debit (Prepaid);5,64039E+15;mai/21;10;YES;2;$79;dez/06;2020;No
3456;48;Visa;Debit;4,45692E+15;mar/24;483;YES;2;$10099;jun/09;2013;No
1294;48;Visa;Debit;4,44138E+15;dez/22;568;YES;2;$15018;fev/11;2011;No
6110;1582;Mastercard;Debit;5,26677E+15;out/21;593;YES;2;$31292;dez/15;2015;No
5637;656;Visa;Debit;4,10508E+15;jun/24;789;YES;2;$25639;nov/10;2010;No
900;500;Visa;Debit;4,43127E+15;set/24;45;YES;1;$21955;jan/20;2020;No
901;500;Visa;Debit;4,00516E+15;mar/20;501;YES;1;$16319;jan/20;2020;No
661;500;Mastercard;Debit;5,44499E+15;jan/21;632;YES;2;$14679;jan/20;2020;No
4049;1862;Visa;Credit;4,49557E+15;set/23;778;YES;2;$10200;jul/16;2016;No
1708;1850;Mastercard;Debit;5,75619E+15;jul/22;627;YES;2;$8653;fev/20;2020;No
4702;1808;Visa;Credit;4,98239E+15;ago/21;536;YES;2;$9100;set/08;2008;No
1952;1808;Visa;Credit;4,71995E+15;jun/21;185;YES;2;$4100;fev/20;2020;No
662;1808;Mastercard;Credit;5,85521E+15;nov/22;32;NO;2;$10200;jan/20;2020;No
1184;1808;Mastercard;Debit;5,651E+15;abr/22;421;YES;2;$12736;fev/09;2014;No
4264;277;Mastercard;Debit;5,73376E+15;dez/23;487;YES;1;$12930;ago/08;2008;No
4038;277;Mastercard;Debit;5,89823E+15;abr/24;150;YES;1;$12457;jul/15;2015;No
2350;277;Visa;Debit (Prepaid);4,59185E+15;out/20;593;YES;1;$145;mar/15;2015;No
5362;277;Discover;Credit;6,93204E+15;mar/20;285;YES;1;$8600;nov/00;2014;No
5864;277;Mastercard;Debit;5,94862E+15;mar/16;985;NO;2;$14098;dez/06;2009;No
1953;1716;Visa;Credit;4,03136E+15;jul/21;632;YES;1;$8400;fev/20;2020;No
3552;516;Mastercard;Debit;5,44271E+15;nov/21;434;YES;1;$16679;jun/12;2012;No
2292;516;Visa;Debit;4,94944E+15;jul/18;240;YES;1;$13030;mar/11;2011;No
3406;516;Visa;Debit;4,97581E+15;jul/20;799;YES;2;$14611;jun/08;2008;No
1709;516;Mastercard;Debit;5,77739E+15;jul/24;168;YES;2;$11740;fev/20;2020;No
1710;620;Mastercard;Debit;5,32041E+15;mai/21;18;YES;2;$15927;fev/20;2020;No
4084;159;Mastercard;Debit;5,2908E+15;out/24;487;YES;1;$14178;ago/95;2010;No
3223;159;Discover;Credit;6,33757E+15;ago/14;827;YES;1;$5900;jun/01;2016;No
3815;159;Mastercard;Debit;5,50282E+15;jul/21;883;YES;2;$13955;jul/07;2008;No
1099;478;Visa;Credit;4,56456E+15;jul/22;200;YES;1;$15600;fev/06;2011;No
77;478;Mastercard;Debit (Prepaid);5,65907E+15;nov/23;602;YES;2;$10;jan/05;2011;No
135;478;Mastercard;Debit;5,83343E+15;fev/24;624;NO;3;$19263;jan/07;2011;No
5315;772;Mastercard;Debit;5,24765E+15;set/21;162;YES;1;$38814;out/16;2016;No
4858;772;Mastercard;Debit;5,07322E+15;dez/24;541;YES;1;$15297;set/13;2013;No
3678;772;Mastercard;Debit (Prepaid);5,591E+15;mai/23;390;YES;2;$62;jul/02;2011;No
3323;1537;Mastercard;Debit (Prepaid);5,03131E+15;jan/23;860;YES;2;$51;jun/06;2006;No
3584;1429;Mastercard;Debit;5,19273E+15;jun/24;461;YES;1;$13201;jun/14;2014;No
3140;1429;Visa;Debit;4,84669E+15;mar/15;677;YES;1;$12353;mai/13;2013;No
3560;1429;Visa;Debit;4,98161E+15;fev/24;782;YES;1;$18223;jun/12;2012;No
2378;1429;Visa;Debit;4,28469E+15;fev/20;396;YES;1;$18757;mar/18;2018;No
15;1228;Mastercard;Debit;5,04701E+15;set/24;300;YES;1;$5966;jan/00;2020;No
4332;1228;Mastercard;Credit;5,96178E+15;nov/24;810;YES;1;$7600;ago/10;2010;No
5273;1228;Mastercard;Debit;5,89844E+15;out/22;793;YES;1;$17832;out/13;2013;No
3333;1228;Visa;Debit;4,20023E+15;jan/22;587;YES;1;$17536;jun/06;2007;No
4419;1228;Visa;Debit;4,49908E+15;fev/21;551;NO;1;$30393;ago/13;2013;No
2162;991;Visa;Credit;4,34594E+15;ago/07;391;YES;1;$3100;mar/07;2008;No
902;1249;Visa;Credit;4,55429E+15;fev/20;7;YES;2;$8700;jan/20;2020;No
4162;1242;Mastercard;Credit;5,68463E+15;mai/20;396;YES;1;$6200;ago/05;2010;No
5102;1242;Visa;Credit;4,24329E+15;set/24;603;YES;1;$7400;out/07;2019;No
4472;1759;Mastercard;Debit;5,58258E+15;jan/24;605;YES;2;$14801;ago/18;2018;No
2893;1759;Visa;Credit;4,17461E+15;out/24;977;YES;2;$11000;mai/05;2020;No
4478;1759;Amex;Credit;3,50118E+14;mai/20;754;YES;2;$9900;ago/19;2019;No
377;1759;Visa;Debit;4,05676E+15;jun/23;343;YES;2;$15773;jan/18;2018;No
4232;1759;Visa;Debit;4,07658E+15;abr/24;992;YES;1;$18365;ago/07;2010;No
266;1759;Discover;Credit;6,45174E+15;out/23;409;YES;1;$12300;jan/11;2011;No
4502;1058;Visa;Debit;4,10685E+15;jun/20;205;YES;1;$15721;set/99;2011;No
1102;1058;Amex;Credit;3,03085E+14;set/23;130;YES;1;$7100;fev/07;2009;No
3588;1058;Visa;Credit;4,9707E+15;ago/14;312;YES;2;$8000;jun/14;2014;No
4102;1058;Mastercard;Credit;5,64335E+15;jun/20;64;YES;1;$7800;ago/01;2013;No
277;1730;Mastercard;Debit;5,01692E+15;dez/20;869;YES;1;$25429;jan/11;2011;No
357;1730;Mastercard;Debit;5,61879E+15;fev/21;271;YES;1;$16925;jan/16;2016;No
5281;1730;Visa;Debit;4,08404E+15;jun/23;24;YES;1;$19450;out/13;2013;No
1711;1632;Mastercard;Debit;5,69416E+15;out/21;775;YES;2;$2264;fev/20;2020;No
903;1632;Visa;Debit;4,06855E+15;jan/20;884;YES;1;$15914;jan/20;2020;No
1954;1632;Visa;Debit (Prepaid);4,27321E+15;fev/22;536;YES;1;$58;fev/20;2020;No
904;1632;Visa;Debit;4,21085E+15;mai/24;812;NO;1;$22944;jan/20;2020;No
5971;1224;Mastercard;Debit;5,93381E+15;jan/23;824;NO;1;$21908;dez/09;2009;No
3874;1224;Visa;Credit;4,54944E+15;mar/22;975;YES;2;$15700;jul/08;2011;No
905;1224;Visa;Credit;4,4255E+15;out/24;933;YES;1;$0;jan/20;2020;No
2412;1224;Visa;Credit;4,1445E+15;mai/24;73;YES;1;$14800;abr/00;2007;No
2163;1940;Visa;Credit;4,59765E+15;fev/20;245;YES;2;$5700;mar/07;2010;No
3859;1940;Mastercard;Credit;5,4054E+15;fev/20;44;YES;2;$9100;jul/08;2008;No
4218;1940;Mastercard;Debit;5,53686E+15;mai/24;575;YES;2;$8993;ago/07;2010;No
5451;1940;Discover;Credit;6,22203E+15;jun/23;688;YES;1;$8000;nov/06;2009;No
3230;1940;Visa;Debit;4,91041E+15;fev/21;257;NO;2;$311;jun/01;2011;No
663;1132;Mastercard;Credit;5,98851E+15;nov/20;754;YES;2;$9700;jan/20;2020;No
1712;1132;Mastercard;Debit;5,94814E+15;jul/21;785;YES;1;$23399;fev/20;2020;No
217;895;Visa;Credit;4,41917E+15;nov/23;167;YES;1;$10300;jan/09;2013;No
3483;895;Mastercard;Debit;5,67004E+15;mai/24;368;NO;2;$12100;jun/10;2015;No
1116;895;Mastercard;Debit (Prepaid);5,49087E+15;out/18;222;YES;2;$49;fev/07;2017;No
4333;1556;Mastercard;Debit;5,22539E+15;set/23;891;YES;2;$24772;ago/10;2010;No
1955;1556;Visa;Credit;4,96532E+15;mar/21;413;YES;2;$15300;fev/20;2020;No
2972;1556;Mastercard;Debit (Prepaid);5,49759E+15;jul/22;306;YES;2;$55;mai/08;2008;No
412;1556;Amex;Credit;3,84781E+14;fev/20;476;YES;2;$11200;jan/20;2020;No
664;1025;Mastercard;Credit;5,09879E+15;jul/20;488;YES;2;$7800;jan/20;2020;No
1713;1025;Mastercard;Debit;5,94859E+15;fev/20;386;YES;1;$13558;fev/20;2020;No
906;1025;Visa;Credit;4,65511E+15;set/21;146;YES;1;$8500;jan/20;2020;No
1956;1025;Visa;Debit;4,47124E+15;fev/22;368;YES;2;$11237;fev/20;2020;No
2075;1972;Amex;Credit;3,82031E+14;ago/12;412;NO;2;$6000;mar/05;2013;No
5539;1972;Mastercard;Debit;5,89157E+15;set/22;563;YES;1;$957;nov/08;2012;No
5321;1972;Amex;Credit;3,37919E+14;fev/20;7;YES;2;$4000;out/17;2017;No
2466;1972;Mastercard;Credit;5,56621E+15;mar/24;115;YES;1;$4900;abr/04;2004;No
4041;86;Visa;Debit;4,29344E+15;abr/22;847;YES;1;$7967;jul/15;2015;No
3178;86;Mastercard;Debit;5,73889E+15;jun/19;261;YES;2;$12490;mai/16;2016;No
907;86;Visa;Debit;4,64055E+15;jul/20;972;YES;2;$9043;jan/20;2020;No
1957;344;Visa;Debit;4,24184E+15;dez/22;229;YES;2;$1663;fev/20;2020;No
665;344;Mastercard;Debit;5,94389E+15;jun/22;355;YES;2;$7283;jan/20;2020;No
666;344;Mastercard;Debit;5,96632E+15;jan/21;442;YES;1;$23750;jan/20;2020;No
164;1189;Mastercard;Credit;5,19478E+15;jul/20;83;NO;1;$8100;jan/08;2015;No
1958;1189;Visa;Credit;4,74534E+15;out/23;273;YES;2;$11800;fev/20;2020;No
4556;1189;Mastercard;Credit;5,73909E+15;mar/06;905;YES;1;$15200;set/04;2014;No
2067;1189;Mastercard;Debit;5,72177E+15;out/24;877;YES;2;$1633;mar/04;2011;No
6115;921;Visa;Debit;4,81603E+15;nov/23;163;YES;1;$22704;dez/15;2015;No
3537;921;Visa;Debit;4,22663E+15;out/24;874;YES;1;$24069;jun/11;2011;No
3457;921;Visa;Debit;4,31973E+15;mai/20;720;YES;1;$35073;jun/09;2009;No
4646;921;Mastercard;Debit;5,60734E+15;jul/23;833;YES;2;$17731;set/07;2011;No
2541;921;Mastercard;Debit;5,53536E+15;abr/21;557;YES;1;$33980;abr/07;2010;No
3135;921;Mastercard;Debit;5,41566E+15;mar/24;112;YES;1;$41714;mai/13;2013;No
2718;921;Mastercard;Debit;5,8384E+15;jun/24;439;NO;1;$21466;abr/13;2013;No
4675;921;Mastercard;Debit;5,57061E+15;fev/24;572;YES;1;$30547;set/08;2008;No
5873;393;Visa;Debit;4,6712E+15;fev/24;89;YES;2;$9752;dez/06;2008;No
1055;1254;Mastercard;Debit (Prepaid);5,1178E+15;out/22;845;YES;1;$114;fev/05;2009;No
6013;1254;Mastercard;Debit;5,48834E+15;nov/14;689;YES;2;$14934;dez/10;2010;No
5616;1254;Mastercard;Debit;5,1419E+15;nov/24;270;YES;1;$20294;nov/10;2010;No
1959;1254;Visa;Debit;4,08666E+15;nov/22;113;NO;2;$20674;fev/20;2020;No
2510;1254;Mastercard;Credit;5,80787E+15;mai/21;343;YES;2;$14000;abr/06;2007;No
4145;212;Visa;Debit;4,02628E+15;fev/23;204;YES;2;$9310;ago/04;2009;No
908;212;Visa;Debit (Prepaid);4,11916E+15;jan/22;989;YES;1;$60;jan/20;2020;No
1074;212;Visa;Credit;4,9376E+15;jan/09;747;YES;1;$10200;fev/05;2008;No
2209;212;Visa;Debit;4,96067E+15;abr/10;645;YES;2;$9477;mar/08;2014;No
2418;212;Mastercard;Debit;5,11027E+15;ago/24;532;YES;2;$6795;abr/01;2009;No
4052;212;Amex;Credit;3,88351E+14;jul/23;188;YES;2;$900;jul/17;2017;No
991;1262;Mastercard;Debit;5,19513E+15;jul/20;542;YES;2;$4747;fev/01;2012;No
3324;1262;Mastercard;Debit;5,38497E+15;abr/22;569;YES;1;$15702;jun/06;2007;No
2432;1262;Mastercard;Debit;5,39174E+15;jan/17;80;YES;1;$3955;abr/02;2013;No
3794;122;Visa;Credit;4,23367E+15;mar/20;331;YES;2;$8200;jul/06;2013;No
2447;122;Mastercard;Credit;5,77257E+15;set/20;678;YES;1;$5500;abr/03;2010;No
2034;122;Mastercard;Debit;5,6545E+15;out/21;407;YES;3;$15774;mar/02;2007;No
2134;122;Visa;Credit;4,98242E+15;out/23;669;YES;2;$8800;mar/06;2015;No
1382;1118;Visa;Debit;4,33619E+15;out/24;795;NO;1;$26206;fev/18;2018;No
5274;1118;Mastercard;Debit;5,3819E+15;abr/21;179;YES;1;$31113;out/13;2013;No
667;1118;Mastercard;Credit;5,41642E+15;fev/20;460;YES;1;$21100;jan/20;2020;No
362;1118;Visa;Credit;4,83309E+15;jun/23;461;YES;1;$17100;jan/17;2017;No
1960;1118;Visa;Debit;4,55438E+15;jun/20;561;YES;1;$66287;fev/20;2020;No
329;974;Mastercard;Credit;5,99821E+15;ago/20;214;YES;2;$10900;jan/14;2014;No
1131;974;Visa;Debit;4,93832E+15;jul/07;181;YES;1;$36271;fev/07;2010;No
2905;1274;Mastercard;Debit;5,67948E+15;mar/17;465;YES;2;$5391;mai/06;2013;No
1075;1274;Visa;Debit;4,7994E+15;dez/20;310;YES;2;$17537;fev/05;2010;No
3200;1274;Amex;Credit;3,50212E+14;dez/24;981;YES;2;$10700;mai/18;2018;No
3149;1274;Mastercard;Debit;5,97372E+15;set/23;38;YES;1;$18573;mai/14;2014;No
1714;1274;Mastercard;Debit;5,03699E+15;out/24;867;YES;1;$18019;fev/20;2020;No
24;1274;Visa;Debit;4,18152E+15;abr/21;2;NO;2;$15160;jan/01;2007;No
234;1453;Mastercard;Debit;5,45316E+15;nov/11;732;YES;2;$4136;jan/10;2010;No
1117;1453;Mastercard;Debit;5,83617E+15;nov/24;80;YES;1;$14561;fev/07;2015;No
668;337;Mastercard;Debit (Prepaid);5,54024E+15;jan/24;40;YES;2;$86;jan/20;2020;No
3227;1023;Mastercard;Credit;5,07245E+15;jul/23;115;YES;2;$17100;jun/01;2011;No
3603;1903;Visa;Credit;4,786E+15;jul/15;707;YES;2;$12700;jun/15;2015;No
3568;1903;Mastercard;Debit;5,80971E+15;mai/20;678;YES;1;$54517;jun/13;2013;No
2973;1903;Mastercard;Credit;5,9616E+15;mai/21;233;YES;2;$14900;mai/08;2008;No
3085;604;Amex;Credit;3,59466E+14;nov/24;426;YES;1;$16000;mai/11;2011;No
4369;604;Mastercard;Debit;5,41576E+15;fev/20;464;NO;2;$30713;ago/11;2016;No
3434;604;Mastercard;Debit;5,40094E+15;nov/24;816;YES;2;$33158;jun/09;2013;No
4280;604;Visa;Debit (Prepaid);4,1664E+15;mar/22;843;YES;2;$29;ago/08;2014;No
2503;1637;Amex;Credit;3,27173E+14;mai/22;496;YES;1;$21700;abr/06;2014;No
5319;1637;Visa;Credit;4,85104E+15;mai/22;485;YES;2;$12500;out/16;2016;No
256;1470;Visa;Debit;4,47458E+15;jul/20;20;NO;2;$3365;jan/10;2010;No
2280;1470;Mastercard;Debit;5,19089E+15;ago/20;16;YES;1;$14856;mar/11;2011;No
3392;1470;Mastercard;Debit;5,20589E+15;ago/23;839;YES;1;$5989;jun/08;2014;No
3896;1470;Mastercard;Debit;5,79425E+15;jan/24;162;YES;3;$4394;jul/09;2009;No
4050;1856;Visa;Debit (Prepaid);4,56132E+15;jun/23;420;YES;1;$85;jul/16;2016;No
3939;1856;Mastercard;Credit;5,50742E+15;jul/18;551;YES;1;$10600;jul/10;2013;No
257;1856;Visa;Debit;4,76609E+15;mar/16;750;YES;2;$3909;jan/10;2010;No
5949;1856;Visa;Debit;4,54847E+15;fev/20;50;YES;1;$1873;dez/08;2010;No
909;907;Visa;Debit;4,76439E+15;mar/22;429;YES;1;$19643;jan/20;2020;No
3783;907;Mastercard;Credit;5,14025E+15;mai/22;989;YES;2;$14700;jul/06;2008;No
5203;907;Mastercard;Credit;5,72507E+15;jun/19;353;NO;1;$8800;out/10;2010;No
669;1923;Mastercard;Credit;5,13254E+15;mai/22;14;NO;1;$7900;jan/20;2020;No
2152;1923;Mastercard;Debit;5,27688E+15;mai/14;149;YES;2;$12653;mar/07;2012;No
2041;1923;Discover;Credit;6,41626E+15;mai/22;101;NO;1;$11400;mar/03;2014;No
3255;674;Mastercard;Credit;5,09868E+15;jan/21;475;NO;1;$6500;jun/03;2012;No
4786;674;Mastercard;Debit;5,29674E+15;fev/21;637;YES;1;$1407;set/10;2018;No
2680;674;Mastercard;Debit;5,31755E+15;abr/13;455;YES;2;$11402;abr/11;2011;No
2405;674;Mastercard;Debit;5,81986E+15;mar/21;395;YES;2;$4501;abr/99;2015;No
5574;674;Mastercard;Debit;5,6153E+15;fev/22;923;YES;1;$1399;nov/09;2009;No
5348;674;Mastercard;Debit;5,84373E+15;out/20;170;YES;2;$14466;nov/95;2007;No
47;674;Visa;Credit;4,4623E+15;abr/03;869;YES;1;$8000;jan/03;2008;No
910;1665;Visa;Debit;4,39764E+15;fev/20;546;YES;1;$31916;jan/20;2020;No
1961;548;Visa;Credit;4,15319E+15;ago/21;585;YES;3;$7800;fev/20;2020;No
1185;548;Mastercard;Debit;5,15492E+15;ago/13;791;NO;1;$570;fev/09;2010;No
6014;548;Mastercard;Debit;5,36466E+15;jun/23;944;YES;2;$13187;dez/10;2010;No
1715;548;Mastercard;Debit (Prepaid);5,39708E+15;fev/20;796;YES;1;$50;fev/20;2020;No
2651;209;Mastercard;Credit;5,75823E+15;jun/20;759;YES;1;$8900;abr/10;2010;No
3795;209;Visa;Debit;4,30595E+15;jul/21;42;YES;2;$10681;jul/06;2013;No
3218;209;Mastercard;Credit;5,21942E+15;nov/23;66;NO;2;$2500;jun/00;2011;No
258;209;Visa;Credit;4,21424E+15;mai/20;231;YES;2;$8700;jan/10;2010;No
5575;209;Mastercard;Debit;5,81489E+15;fev/24;110;YES;2;$10227;nov/09;2012;No
4676;209;Mastercard;Debit;5,60709E+15;dez/21;968;YES;2;$2507;set/08;2010;No
2806;730;Visa;Credit;4,49819E+15;jan/21;230;YES;2;$19400;mai/99;2011;No
1118;730;Mastercard;Debit;5,93046E+15;ago/23;617;NO;1;$29268;fev/07;2010;No
4827;730;Visa;Debit;4,89342E+15;out/24;941;YES;2;$10756;set/11;2011;No
1716;670;Mastercard;Debit (Prepaid);5,03503E+15;ago/21;144;YES;2;$57;fev/20;2020;No
911;670;Visa;Debit;4,5567E+15;mai/20;31;YES;2;$10705;jan/20;2020;No
5334;627;Visa;Credit;4,89759E+15;ago/21;424;YES;2;$4200;out/18;2018;No
2210;924;Visa;Credit;4,4634E+15;set/17;944;YES;2;$5800;mar/08;2011;No
2739;894;Visa;Credit;4,74416E+15;fev/20;983;YES;3;$9300;abr/14;2014;No
4612;894;Mastercard;Debit (Prepaid);5,17383E+15;ago/09;140;YES;1;$56;set/06;2009;No
2123;894;Mastercard;Credit;5,83507E+15;dez/20;381;YES;1;$8200;mar/06;2014;No
1717;1633;Mastercard;Debit (Prepaid);5,08104E+15;dez/22;912;NO;2;$78;fev/20;2020;No
3038;1633;Amex;Credit;3,56561E+14;jun/20;388;NO;1;$15000;mai/10;2015;No
5012;1633;Mastercard;Debit;5,35668E+15;set/22;452;YES;1;$11495;out/04;2014;No
670;1633;Mastercard;Debit;5,77375E+15;ago/24;145;YES;2;$21982;jan/20;2020;No
671;1593;Mastercard;Debit;5,27172E+15;mai/21;709;YES;1;$20278;jan/20;2020;No
1718;1593;Mastercard;Debit;5,84604E+15;fev/20;788;NO;2;$13139;fev/20;2020;No
912;1593;Visa;Credit;4,85589E+15;out/22;943;YES;1;$9900;jan/20;2020;No
1962;1593;Visa;Credit;4,06339E+15;mar/23;599;YES;1;$8900;fev/20;2020;No
2516;720;Visa;Debit;4,28917E+15;jun/13;338;NO;1;$4976;abr/06;2014;No
4136;720;Mastercard;Debit;5,54945E+15;ago/21;647;YES;1;$974;ago/04;2008;No
1963;720;Visa;Credit;4,34031E+15;abr/24;147;YES;2;$2000;fev/20;2020;No
2239;264;Visa;Credit;4,27759E+15;mar/22;388;YES;2;$10600;mar/09;2011;No
2729;827;Mastercard;Credit;5,24652E+15;mai/24;408;YES;2;$7100;abr/14;2014;No
2836;827;Visa;Credit;4,99588E+15;ago/24;532;YES;1;$6800;mai/02;2012;No
3897;827;Mastercard;Debit;5,46523E+15;ago/24;675;YES;2;$4887;jul/09;2015;No
4514;827;Mastercard;Debit;5,44757E+15;out/12;975;YES;2;$8133;set/01;2012;No
2815;414;Mastercard;Debit;5,48931E+15;fev/22;555;YES;1;$62703;mai/01;2007;No
3958;414;Visa;Credit;4,56505E+15;jul/18;13;YES;1;$23500;jul/10;2010;No
235;1439;Mastercard;Debit;5,28985E+15;nov/17;351;YES;2;$10707;jan/10;2010;No
6094;1439;Visa;Debit;4,41915E+15;nov/22;287;YES;1;$18945;dez/13;2013;No
2246;843;Discover;Credit;6,42395E+15;mar/23;419;YES;2;$6600;mar/10;2011;No
913;843;Visa;Debit (Prepaid);4,50938E+15;mai/22;775;NO;1;$57;jan/20;2020;No
4828;843;Visa;Debit;4,76125E+15;mar/22;492;YES;1;$11996;set/11;2011;No
4370;843;Mastercard;Debit;5,4133E+15;out/21;231;YES;1;$18026;ago/11;2011;No
184;843;Visa;Debit;4,44172E+15;mar/17;895;YES;2;$10495;jan/08;2011;No
4081;843;Visa;Debit;4,94107E+15;mai/21;841;NO;2;$9946;jul/19;2019;No
2592;1008;Visa;Debit;4,34165E+15;jan/23;76;YES;2;$20245;abr/08;2008;No
5850;1008;Visa;Credit;4,92186E+15;fev/20;790;NO;1;$5100;dez/05;2010;No
2325;1008;Visa;Debit;4,40213E+15;mai/22;178;YES;1;$36515;mar/13;2013;No
382;1008;Mastercard;Debit;5,03685E+15;dez/24;88;YES;2;$15306;jan/19;2019;No
4593;1008;Amex;Credit;3,98597E+14;abr/09;360;YES;1;$20600;set/06;2008;No
6036;1834;Amex;Credit;3,83503E+14;jun/22;767;YES;1;$7300;dez/11;2011;No
1119;1834;Mastercard;Debit;5,77258E+15;jun/23;335;YES;2;$10348;fev/07;2014;No
5617;1834;Mastercard;Credit;5,75402E+15;mar/16;279;YES;1;$3300;nov/10;2010;No
1964;1126;Visa;Debit;4,22414E+15;mar/22;4;YES;1;$20318;fev/20;2020;No
672;881;Mastercard;Debit;5,54605E+15;mai/20;380;YES;1;$28163;jan/20;2020;No
4732;881;Mastercard;Debit (Prepaid);5,26624E+15;out/24;868;YES;2;$63;set/09;2011;No
4439;881;Visa;Debit;4,82256E+15;abr/18;967;YES;1;$31491;ago/14;2014;No
4287;881;Amex;Credit;3,7266E+14;out/21;981;YES;1;$22700;ago/09;2009;No
5714;679;Visa;Debit (Prepaid);4,4486E+15;nov/16;934;YES;2;$73;nov/15;2015;No
